Crop,Season,State,Area,Production,Annual_Rainfall
Sesamum,Kharif     ,Bihar,3785.0,2727,1105.8
Small millets,Kharif     ,Bihar,6522.0,4939,1105.8
Sugarcane,Whole Year ,Bihar,107270.0,4520510,1105.8
Sunflower,Kharif     ,Bihar,13359.0,17393,1105.8
Sweet potato,Whole Year ,Bihar,5000.0,66772,1105.8
Tobacco,Whole Year ,Bihar,14952.0,16805,1105.8
Turmeric,Whole Year ,Bihar,2927.0,2893,1105.8
Urad,Kharif     ,Bihar,25116.0,18601,1105.8
Wheat,Rabi       ,Bihar,2130933.0,4040610,1105.8
Arhar/Tur,Kharif     ,Chhattisgarh,55718.0,24126,1001.4
Bajra,Kharif     ,Chhattisgarh,66.0,26,1001.4
Bajra,Whole Year ,Chhattisgarh,256.0,10088,1001.4
Barley,Rabi       ,Chhattisgarh,4017.0,3145,1001.4
Castor seed,Kharif     ,Chhattisgarh,74.0,21,1001.4
Coriander,Whole Year ,Chhattisgarh,3755.0,969,1001.4
Cotton(lint),Kharif     ,Chhattisgarh,90.0,75,1001.4
Dry chillies,Whole Year ,Chhattisgarh,6450.0,5687,1001.4
Garlic,Whole Year ,Chhattisgarh,816.0,2288,1001.4
Ginger,Whole Year ,Chhattisgarh,1382.0,1266,1001.4
Gram,Rabi       ,Chhattisgarh,175588.0,113079,1001.4
Groundnut,Kharif     ,Chhattisgarh,34349.0,38127,1001.4
Horse-gram,Kharif     ,Chhattisgarh,54490.0,13149,1001.4
Horse-gram,Rabi       ,Chhattisgarh,2969.0,748,1001.4
Jowar,Kharif     ,Chhattisgarh,7798.0,5770,1001.4
Khesari,Rabi       ,Chhattisgarh,330126.0,170345,1001.4
Linseed,Rabi       ,Chhattisgarh,67624.0,19746,1001.4
Maize,Kharif     ,Chhattisgarh,93955.0,122611,1001.4
Masoor,Rabi       ,Chhattisgarh,14999.0,4634,1001.4
Mesta,Kharif     ,Chhattisgarh,1052.0,1918,1001.4
Moong(Green Gram),Kharif     ,Chhattisgarh,9625.0,2253,1001.4
Moong(Green Gram),Rabi       ,Chhattisgarh,6822.0,1698,1001.4
Niger seed,Kharif     ,Chhattisgarh,71979.0,11512,1001.4
Onion,Whole Year ,Chhattisgarh,4145.0,34830,1001.4
Other  Rabi pulses,Rabi       ,Chhattisgarh,1156.0,391,1001.4
Other Kharif pulses,Kharif     ,Chhattisgarh,5565.0,1814,1001.4
Peas & beans (Pulses),Rabi       ,Chhattisgarh,12181.0,4180,1001.4
Potato,Whole Year ,Chhattisgarh,9564.0,61104,1001.4
Ragi,Kharif     ,Chhattisgarh,10523.0,2184,1001.4
Rapeseed &Mustard,Rabi       ,Chhattisgarh,47494.0,15626,1001.4
Rice,Kharif     ,Chhattisgarh,3777661.0,2634853,1001.4
Safflower,Rabi       ,Chhattisgarh,515.0,119,1001.4
Sannhamp,Whole Year ,Chhattisgarh,1672.0,492,1001.4
Sesamum,Kharif     ,Chhattisgarh,24774.0,6442,1001.4
Small millets,Kharif     ,Chhattisgarh,260007.0,40661,1001.4
Soyabean,Kharif     ,Chhattisgarh,15155.0,8335,1001.4
Sugarcane,Whole Year ,Chhattisgarh,3957.0,9967,1001.4
Sunflower,Kharif     ,Chhattisgarh,2591.0,996,1001.4
Sweet potato,Whole Year ,Chhattisgarh,2585.0,14824,1001.4
Tobacco,Whole Year ,Chhattisgarh,39.0,18,1001.4
Turmeric,Whole Year ,Chhattisgarh,680.0,586,1001.4
Urad,Kharif     ,Chhattisgarh,116301.0,30317,1001.4
Urad,Rabi       ,Chhattisgarh,6210.0,1403,1001.4
Wheat,Rabi       ,Chhattisgarh,93846.0,98592,1001.4
Arhar/Tur,Kharif     ,Gujarat,313000.0,197100,458.4
Bajra,Kharif     ,Gujarat,798100.0,677700,458.4
Bajra,Summer     ,Gujarat,142100.0,229300,458.4
Castor seed,Kharif     ,Gujarat,242200.0,283100,458.4
Cotton(lint),Kharif     ,Gujarat,1634800.0,1684500,458.4
Dry chillies,Whole Year ,Gujarat,12100.0,10500,458.4
Garlic,Whole Year ,Gujarat,8500.0,46200,458.4
Gram,Rabi       ,Gujarat,57500.0,28900,458.4
Groundnut,Kharif     ,Gujarat,1972600.0,1001300,458.4
Groundnut,Summer     ,Gujarat,56800.0,93100,458.4
Guar seed,Whole Year ,Gujarat,179600.0,55700,458.4
Jowar,Kharif     ,Gujarat,104400.0,87300,458.4
Jowar,Rabi       ,Gujarat,51700.0,34400,458.4
Maize,Kharif     ,Gujarat,464500.0,792600,458.4
Moong(Green Gram),Kharif     ,Gujarat,140200.0,32300,458.4
Moth,Kharif     ,Gujarat,37900.0,8800,458.4
Onion,Whole Year ,Gujarat,25000.0,715400,458.4
Other  Rabi pulses,Rabi       ,Gujarat,4200.0,2200,458.4
Other Kharif pulses,Kharif     ,Gujarat,23300.0,12600,458.4
Potato,Whole Year ,Gujarat,35800.0,779700,458.4
Ragi,Kharif     ,Gujarat,24600.0,15900,458.4
Rapeseed &Mustard,Rabi       ,Gujarat,160800.0,172200,458.4
Rice,Kharif     ,Gujarat,469000.0,541700,458.4
Rice,Summer     ,Gujarat,11800.0,54700,458.4
Sesamum,Kharif     ,Gujarat,344100.0,123200,458.4
Small millets,Kharif     ,Gujarat,11800.0,3100,458.4
Small millets,Rabi       ,Gujarat,1800.0,500,458.4
Sugarcane,Whole Year ,Gujarat,202900.0,14069000,458.4
Tobacco,Whole Year ,Gujarat,66400.0,114600,458.4
Urad,Kharif     ,Gujarat,121600.0,45300,458.4
Wheat,Rabi       ,Gujarat,435600.0,856600,458.4
Arhar/Tur,Kharif     ,Haryana,36972.0,30400,353.9
Bajra,Kharif     ,Haryana,513720.0,458000,353.9
Banana,Whole Year ,Haryana,154.0,0,353.9
Barley,Rabi       ,Haryana,30326.0,81000,353.9
Cotton(lint),Kharif     ,Haryana,518328.0,1038000,353.9
Gram,Rabi       ,Haryana,54658.0,41000,353.9
Groundnut,Kharif     ,Haryana,2512.0,1900,353.9
Horse-gram,Kharif     ,Haryana,446.0,100,353.9
Jowar,Kharif     ,Haryana,113069.0,22000,353.9
Maize,Kharif     ,Haryana,15886.0,29000,353.9
Masoor,Rabi       ,Haryana,6028.0,5400,353.9
Moong(Green Gram),Kharif     ,Haryana,18329.0,2800,353.9
Moth,Kharif     ,Haryana,20304.0,1000,353.9
Onion,Whole Year ,Haryana,1609.0,36000,353.9
Peas & beans (Pulses),Rabi       ,Haryana,1113.0,1300,353.9
Potato,Whole Year ,Haryana,10328.0,291900,353.9
Rapeseed &Mustard,Rabi       ,Haryana,606983.0,697000,353.9
Rice,Kharif     ,Haryana,905651.0,2468000,353.9
Sannhamp,Whole Year ,Haryana,516.0,100,353.9
Sesamum,Kharif     ,Haryana,9432.0,3900,353.9
Sugarcane,Whole Year ,Haryana,189010.0,10650000,353.9
Sunflower,Rabi       ,Haryana,1872.0,2800,353.9
Sweet potato,Whole Year ,Haryana,47.0,900,353.9
Urad,Kharif     ,Haryana,3475.0,600,353.9
Wheat,Rabi       ,Haryana,2267140.0,9188000,353.9
Arhar/Tur,Kharif     ,Himachal Pradesh,334.0,52,890.8
Bajra,Kharif     ,Himachal Pradesh,102.0,57,890.8
Barley,Rabi       ,Himachal Pradesh,23596.0,30614,890.8
Coriander,Whole Year ,Himachal Pradesh,263.0,84,890.8
Cotton(lint),Kharif     ,Himachal Pradesh,28.0,15,890.8
Dry chillies,Whole Year ,Himachal Pradesh,837.0,87,890.8
Garlic,Whole Year ,Himachal Pradesh,3180.0,2379,890.8
Ginger,Kharif     ,Himachal Pradesh,2455.0,17051,890.8
Gram,Rabi       ,Himachal Pradesh,1351.0,1012,890.8
Groundnut,Kharif     ,Himachal Pradesh,194.0,88,890.8
Horse-gram,Kharif     ,Himachal Pradesh,2582.0,599,890.8
Linseed,Rabi       ,Himachal Pradesh,1610.0,364,890.8
Maize,Kharif     ,Himachal Pradesh,299801.0,483333,890.8
Masoor,Kharif     ,Himachal Pradesh,872.0,359,890.8
Moong(Green Gram),Kharif     ,Himachal Pradesh,394.0,112,890.8
Onion,Whole Year ,Himachal Pradesh,807.0,4541,890.8
Other  Rabi pulses,Rabi       ,Himachal Pradesh,35.0,10,890.8
Other Kharif pulses,Kharif     ,Himachal Pradesh,5605.0,1940,890.8
Peas & beans (Pulses),Kharif     ,Himachal Pradesh,6285.0,12057,890.8
Potato,Whole Year ,Himachal Pradesh,13941.0,136033,890.8
Rapeseed &Mustard,Rabi       ,Himachal Pradesh,9830.0,4599,890.8
Rice,Kharif     ,Himachal Pradesh,83273.0,85653,890.8
Sesamum,Kharif     ,Himachal Pradesh,4482.0,1890,890.8
Small millets,Kharif     ,Himachal Pradesh,13414.0,5764,890.8
Soyabean,Kharif     ,Himachal Pradesh,697.0,1124,890.8
Sugarcane,Whole Year ,Himachal Pradesh,2926.0,4649,890.8
Tobacco,Whole Year ,Himachal Pradesh,32.0,38,890.8
Turmeric,Whole Year ,Himachal Pradesh,125.0,65,890.8
Urad,Kharif     ,Himachal Pradesh,12670.0,3065,890.8
Wheat,Rabi       ,Himachal Pradesh,359439.0,495558,890.8
Arhar/Tur,Kharif     ,Karnataka,513749.0,240665,860.8
Bajra,Kharif     ,Karnataka,303868.0,119475,860.8
Bajra,Rabi       ,Karnataka,271.0,215,860.8
Bajra,Summer     ,Karnataka,442.0,381,860.8
Banana,Whole Year ,Karnataka,39813.0,681663,860.8
Black pepper,Whole Year ,Karnataka,10414.0,23178,860.8
Cardamom,Whole Year ,Karnataka,19405.0,1103,860.8
Castor seed,Kharif     ,Karnataka,16991.0,15693,860.8
Coconut ,Whole Year ,Karnataka,375425.0,1525287000,860.8
Coriander,Whole Year ,Karnataka,7685.0,1114,860.8
Cotton(lint),Kharif     ,Karnataka,392671.0,330913,860.8
Dry chillies,Whole Year ,Karnataka,155499.0,153443,860.8
Garlic,Whole Year ,Karnataka,5344.0,3983,860.8
Ginger,Kharif     ,Karnataka,10940.0,143795,860.8
Gram,Rabi       ,Karnataka,479801.0,251857,860.8
Groundnut,Kharif     ,Karnataka,716940.0,393733,860.8
Groundnut,Rabi       ,Karnataka,126977.0,145254,860.8
Horse-gram,Kharif     ,Karnataka,132978.0,51995,860.8
Horse-gram,Rabi       ,Karnataka,202130.0,57319,860.8
Jowar,Kharif     ,Karnataka,320455.0,363172,860.8
Jowar,Rabi       ,Karnataka,1456466.0,846323,860.8
Jowar,Summer     ,Karnataka,9316.0,15398,860.8
Linseed,Rabi       ,Karnataka,17401.0,6118,860.8
Maize,Kharif     ,Karnataka,578711.0,1165155,860.8
Maize,Rabi       ,Karnataka,59503.0,149203,860.8
Maize,Summer     ,Karnataka,11330.0,28584,860.8
Mesta,Kharif     ,Karnataka,3119.0,4182,860.8
Moong(Green Gram),Kharif     ,Karnataka,402442.0,26399,860.8
Moong(Green Gram),Rabi       ,Karnataka,10484.0,1831,860.8
Niger seed,Kharif     ,Karnataka,29281.0,5602,860.8
Onion,Whole Year ,Karnataka,114975.0,535821,860.8
Other  Rabi pulses,Rabi       ,Karnataka,40653.0,4715,860.8
Other Kharif pulses,Kharif     ,Karnataka,112354.0,35523,860.8
Potato,Whole Year ,Karnataka,50645.0,149282,860.8
Ragi,Kharif     ,Karnataka,680801.0,646398,860.8
Ragi,Rabi       ,Karnataka,79418.0,60139,860.8
Ragi,Summer     ,Karnataka,6929.0,7952,860.8
Rapeseed &Mustard,Rabi       ,Karnataka,4270.0,1134,860.8
Rice,Kharif     ,Karnataka,1030464.0,2103709,860.8
Rice,Rabi       ,Karnataka,50456.0,102312,860.8
Rice,Summer     ,Karnataka,73863.0,184064,860.8
Safflower,Rabi       ,Karnataka,84946.0,55240,860.8
Sannhamp,Whole Year ,Karnataka,404.0,100,860.8
Sesamum,Kharif     ,Karnataka,74423.0,29253,860.8
Small millets,Kharif     ,Karnataka,54492.0,30611,860.8
Soyabean,Kharif     ,Karnataka,57543.0,47760,860.8
Sugarcane,Whole Year ,Karnataka,382719.0,32485308,860.8
Sunflower,Kharif     ,Karnataka,298271.0,136481,860.8
Sunflower,Rabi       ,Karnataka,543248.0,216128,860.8
Sunflower,Summer     ,Karnataka,35073.0,21327,860.8
Sweet potato,Whole Year ,Karnataka,3390.0,26917,860.8
Tapioca,Whole Year ,Karnataka,1078.0,8470,860.8
Tobacco,Whole Year ,Karnataka,82350.0,59227,860.8
Turmeric,Whole Year ,Karnataka,6596.0,28603,860.8
Urad,Kharif     ,Karnataka,149369.0,21266,860.8
Urad,Rabi       ,Karnataka,16084.0,1895,860.8
Wheat,Rabi       ,Karnataka,246855.0,147748,860.8
Arhar/Tur,Kharif     ,Madhya Pradesh,299548.0,183922,800.8
Bajra,Kharif     ,Madhya Pradesh,167581.0,124680,800.8
Banana,Whole Year ,Madhya Pradesh,16117.0,363109,800.8
Barley,Rabi       ,Madhya Pradesh,80761.0,101517,800.8
Cashewnut,Whole Year ,Madhya Pradesh,1.0,0,800.8
Castor seed,Kharif     ,Madhya Pradesh,1591.0,546,800.8
Coriander,Whole Year ,Madhya Pradesh,62042.0,12664,800.8
Cotton(lint),Kharif     ,Madhya Pradesh,552393.0,379455,800.8
Dry chillies,Whole Year ,Madhya Pradesh,43928.0,31627,800.8
Garlic,Whole Year ,Madhya Pradesh,22674.0,76594,800.8
Ginger,Kharif     ,Madhya Pradesh,5187.0,5325,800.8
Gram,Rabi       ,Madhya Pradesh,2464494.0,1710359,800.8
Groundnut,Kharif     ,Madhya Pradesh,204780.0,126759,800.8
Jowar,Kharif     ,Madhya Pradesh,636951.0,586632,800.8
Jowar,Rabi       ,Madhya Pradesh,3567.0,3285,800.8
Linseed,Rabi       ,Madhya Pradesh,142297.0,50231,800.8
Maize,Kharif     ,Madhya Pradesh,848970.0,1486546,800.8
Niger seed,Kharif     ,Madhya Pradesh,102500.0,17296,800.8
Onion,Whole Year ,Madhya Pradesh,24620.0,344975,800.8
Other  Rabi pulses,Rabi       ,Madhya Pradesh,719020.0,294556,800.8
Other Kharif pulses,Kharif     ,Madhya Pradesh,651323.0,175735,800.8
Potato,Whole Year ,Madhya Pradesh,40871.0,487836,800.8
Ragi,Kharif     ,Madhya Pradesh,608.0,150,800.8
Rapeseed &Mustard,Rabi       ,Madhya Pradesh,368327.0,239413,800.8
Rice,Kharif     ,Madhya Pradesh,1671107.0,1024930,800.8
Safflower,Rabi       ,Madhya Pradesh,280.0,47,800.8
Sannhamp,Whole Year ,Madhya Pradesh,5767.0,9234,800.8
Sesamum,Kharif     ,Madhya Pradesh,126268.0,29042,800.8
Small millets,Kharif     ,Madhya Pradesh,605458.0,87520,800.8
Soyabean,Kharif     ,Madhya Pradesh,4176744.0,2664763,800.8
Sugarcane,Whole Year ,Madhya Pradesh,39073.0,1560420,800.8
Sunflower,Kharif     ,Madhya Pradesh,2354.0,931,800.8
Sweet potato,Whole Year ,Madhya Pradesh,3757.0,21287,800.8
Tobacco,Whole Year ,Madhya Pradesh,173.0,75,800.8
Turmeric,Whole Year ,Madhya Pradesh,552394.0,379455,800.8
Wheat,Rabi       ,Madhya Pradesh,3369481.0,4916044,800.8
Arhar/Tur,Kharif     ,Maharashtra,1059900.0,777100,967.4
Bajra,Kharif     ,Maharashtra,1547200.0,1146000,967.4
Castor seed,Kharif     ,Maharashtra,29700.0,6590,967.4
Cotton(lint),Kharif     ,Maharashtra,2799900.0,2596100,967.4
Gram,Rabi       ,Maharashtra,796200.0,448500,967.4
Groundnut,Kharif     ,Maharashtra,350900.0,336300,967.4
Groundnut,Summer     ,Maharashtra,67800.0,113800,967.4
Jowar,Kharif     ,Maharashtra,1718300.0,2428200,967.4
Jowar,Rabi       ,Maharashtra,3086000.0,1454200,967.4
Linseed,Rabi       ,Maharashtra,53600.0,11700,967.4
Maize,Kharif     ,Maharashtra,301200.0,629700,967.4
Maize,Rabi       ,Maharashtra,61700.0,100100,967.4
Maize,Summer     ,Maharashtra,8300.0,13500,967.4
Moong(Green Gram),Kharif     ,Maharashtra,762300.0,376100,967.4
Niger seed,Kharif     ,Maharashtra,53800.0,13830,967.4
Other  Rabi pulses,Rabi       ,Maharashtra,91200.0,36200,967.4
Other Kharif pulses,Kharif     ,Maharashtra,203900.0,49400,967.4
Ragi,Kharif     ,Maharashtra,145900.0,124200,967.4
Rapeseed &Mustard,Rabi       ,Maharashtra,8100.0,2270,967.4
Rice,Kharif     ,Maharashtra,1496800.0,1793000,967.4
Rice,Summer     ,Maharashtra,26500.0,61100,967.4
Safflower,Rabi       ,Maharashtra,262900.0,116400,967.4
Sesamum,Kharif     ,Maharashtra,110800.0,34510,967.4
Sesamum,Rabi       ,Maharashtra,4300.0,790,967.4
Small millets,Kharif     ,Maharashtra,69600.0,36100,967.4
Small millets,Rabi       ,Maharashtra,9300.0,3000,967.4
Soyabean,Kharif     ,Maharashtra,1255500.0,1576000,967.4
Sugarcane,Whole Year ,Maharashtra,573100.0,42617000,967.4
Sunflower,Kharif     ,Maharashtra,97400.0,46500,967.4
Sunflower,Rabi       ,Maharashtra,187000.0,92700,967.4
Sunflower,Summer     ,Maharashtra,4600.0,3400,967.4
Urad,Kharif     ,Maharashtra,633600.0,359800,967.4
Wheat,Rabi       ,Maharashtra,759800.0,983900,967.4
Arhar/Tur,Kharif     ,Meghalaya,810.0,632,4355.3
Banana,Whole Year ,Meghalaya,5344.0,65659,4355.3
Cashewnut,Whole Year ,Meghalaya,6649.0,6730,4355.3
Castor seed,Kharif     ,Meghalaya,23.0,12,4355.3
Cotton(lint),Kharif     ,Meghalaya,7310.0,7829,4355.3
Dry chillies,Whole Year ,Meghalaya,1839.0,1150,4355.3
Ginger,Kharif     ,Meghalaya,8896.0,46731,4355.3
Gram,Rabi       ,Meghalaya,487.0,299,4355.3
Jute,Kharif     ,Meghalaya,4074.0,35826,4355.3
Maize,Kharif     ,Meghalaya,16922.0,25879,4355.3
Mesta,Kharif     ,Meghalaya,4513.0,20599,4355.3
Other  Rabi pulses,Rabi       ,Meghalaya,2074.0,1615,4355.3
Potato,Whole Year ,Meghalaya,18071.0,167884,4355.3
Rapeseed &Mustard,Rabi       ,Meghalaya,7202.0,4670,4355.3
Rice,Kharif     ,Meghalaya,107742.0,190937,4355.3
Sesamum,Kharif     ,Meghalaya,1629.0,858,4355.3
Small millets,Kharif     ,Meghalaya,2762.0,2313,4355.3
Soyabean,Kharif     ,Meghalaya,999.0,959,4355.3
Sugarcane,Whole Year ,Meghalaya,80.0,219,4355.3
Sweet potato,Whole Year ,Meghalaya,4953.0,16412,4355.3
Tapioca,Whole Year ,Meghalaya,3958.0,20950,4355.3
Tobacco,Whole Year ,Meghalaya,719.0,470,4355.3
Turmeric,Whole Year ,Meghalaya,1543.0,8642,4355.3
Wheat,Rabi       ,Meghalaya,2714.0,4745,4355.3
Arhar/Tur,Kharif     ,Mizoram,101.0,75,2627.0
Arhar/Tur,Rabi       ,Mizoram,336.0,170,2627.0
Cotton(lint),Kharif     ,Mizoram,388.0,1030,2627.0
Maize,Kharif     ,Mizoram,6889.0,13820,2627.0
Maize,Rabi       ,Mizoram,600.0,1059,2627.0
Masoor,Kharif     ,Mizoram,26.0,28,2627.0
Masoor,Rabi       ,Mizoram,56.0,65,2627.0
Moong(Green Gram),Kharif     ,Mizoram,13.0,9,2627.0
Moong(Green Gram),Rabi       ,Mizoram,37.0,38,2627.0
Other  Rabi pulses,Rabi       ,Mizoram,2078.0,2259,2627.0
Other Kharif pulses,Kharif     ,Mizoram,2030.0,2384,2627.0
Potato,Whole Year ,Mizoram,369.0,726,2627.0
Rapeseed &Mustard,Rabi       ,Mizoram,2043.0,1471,2627.0
Rice,Kharif     ,Mizoram,57067.0,109205,2627.0
Sesamum,Kharif     ,Mizoram,2945.0,1806,2627.0
Soyabean,Kharif     ,Mizoram,1950.0,1846,2627.0
Sugarcane,Whole Year ,Mizoram,1370.0,7443,2627.0
Tapioca,Whole Year ,Mizoram,232.0,1330,2627.0
Tobacco,Whole Year ,Mizoram,300.0,252,2627.0
Urad,Kharif     ,Mizoram,6.0,4,2627.0
Urad,Rabi       ,Mizoram,33.0,20,2627.0
Arhar/Tur,Kharif     ,Nagaland,31.0,17,1536.6
Bajra,Kharif     ,Nagaland,2000.0,4000,1536.6
Barley,Rabi       ,Nagaland,5000.0,9500,1536.6
Cotton(lint),Kharif     ,Nagaland,1000.0,5000,1536.6
Gram,Rabi       ,Nagaland,1000.0,750,1536.6
Groundnut,Kharif     ,Nagaland,2000.0,2500,1536.6
Jowar,Kharif     ,Nagaland,2000.0,4000,1536.6
Jute,Kharif     ,Nagaland,1500.0,5500,1536.6
Linseed,Rabi       ,Nagaland,8000.0,8500,1536.6
Maize,Kharif     ,Nagaland,40000.0,80000,1536.6
Moong(Green Gram),Kharif     ,Nagaland,2000.0,2000,1536.6
Other  Rabi pulses,Rabi       ,Nagaland,14690.0,12160,1536.6
Other Kharif pulses,Kharif     ,Nagaland,1800.0,950,1536.6
Peas & beans (Pulses),Kharif     ,Nagaland,1100.0,1250,1536.6
Peas & beans (Pulses),Rabi       ,Nagaland,6800.0,5260,1536.6
Potato,Whole Year ,Nagaland,5450.0,61000,1536.6
Rapeseed &Mustard,Rabi       ,Nagaland,15694.0,17451,1536.6
Rice,Kharif     ,Nagaland,150000.0,223400,1536.6
Sesamum,Kharif     ,Nagaland,5000.0,4500,1536.6
Small millets,Kharif     ,Nagaland,10000.0,20000,1536.6
Soyabean,Kharif     ,Nagaland,26000.0,35000,1536.6
Sugarcane,Whole Year ,Nagaland,2000.0,80000,1536.6
Sunflower,Kharif     ,Nagaland,2000.0,4000,1536.6
Sunflower,Rabi       ,Nagaland,1000.0,1500,1536.6
Wheat,Rabi       ,Nagaland,7650.0,15820,1536.6
Arhar/Tur,Kharif     ,Odisha,114190.0,73450,1102.8
Arhar/Tur,Rabi       ,Odisha,70.0,50,1102.8
Bajra,Kharif     ,Odisha,3760.0,1820,1102.8
Castor seed,Kharif     ,Odisha,7830.0,3610,1102.8
Castor seed,Rabi       ,Odisha,6400.0,2750,1102.8
Coriander,Whole Year ,Odisha,18880.0,8950,1102.8
Dry chillies,Whole Year ,Odisha,74970.0,62910,1102.8
Garlic,Whole Year ,Odisha,10700.0,33830,1102.8
Ginger,Kharif     ,Odisha,15340.0,29490,1102.8
Gram,Rabi       ,Odisha,21040.0,13020,1102.8
Groundnut,Kharif     ,Odisha,56137.0,48835,1102.8
Horse-gram,Kharif     ,Odisha,75952.0,14322,1102.8
Jowar,Kharif     ,Odisha,11000.0,5720,1102.8
Jute,Kharif     ,Odisha,5610.0,51209,1102.8
Linseed,Rabi       ,Odisha,16530.0,5410,1102.8
Maize,Kharif     ,Odisha,43100.0,42400,1102.8
Masoor,Rabi       ,Odisha,3810.0,1400,1102.8
Moong(Green Gram),Kharif     ,Odisha,168305.0,38348,1102.8
Niger seed,Kharif     ,Odisha,98060.0,15560,1102.8
Niger seed,Rabi       ,Odisha,19930.0,5810,1102.8
Onion,Whole Year ,Odisha,26410.0,238790,1102.8
Other  Rabi pulses,Rabi       ,Odisha,26900.0,15730,1102.8
Other Kharif pulses,Kharif     ,Odisha,20790.0,10461,1102.8
Potato,Whole Year ,Odisha,7076.0,70320,1102.8
Ragi,Kharif     ,Odisha,77095.0,35504,1102.8
Rapeseed &Mustard,Rabi       ,Odisha,12193.0,1604,1102.8
Rice,Kharif     ,Odisha,4273000.0,3278000,1102.8
Safflower,Rabi       ,Odisha,1250.0,500,1102.8
Sesamum,Kharif     ,Odisha,43471.0,7022,1102.8
Small millets,Kharif     ,Odisha,30440.0,11440,1102.8
Sugarcane,Whole Year ,Odisha,14177.0,753194,1102.8
Sunflower,Kharif     ,Odisha,50.0,30,1102.8
Sunflower,Rabi       ,Odisha,3860.0,2610,1102.8
Sweet potato,Whole Year ,Odisha,46890.0,384260,1102.8
Tobacco,Whole Year ,Odisha,4090.0,2600,1102.8
Turmeric,Whole Year ,Odisha,23640.0,33700,1102.8
Urad,Kharif     ,Odisha,117293.0,27067,1102.8
Wheat,Rabi       ,Odisha,4627.0,5767,1102.8
Arhar/Tur,Kharif     ,Punjab,7800.0,6700,301.8
Bajra,Kharif     ,Punjab,7000.0,6000,301.8
Barley,Rabi       ,Punjab,26000.0,85000,301.8
Cotton(lint),Kharif     ,Punjab,449000.0,1083000,301.8
Gram,Rabi       ,Punjab,7000.0,6700,301.8
Groundnut,Kharif     ,Punjab,5300.0,3800,301.8
Guar seed,Whole Year ,Punjab,30800.0,22700,301.8
Maize,Kharif     ,Punjab,152000.0,310000,301.8
Masoor,Rabi       ,Punjab,4000.0,2700,301.8
Moong(Green Gram),Kharif     ,Punjab,15700.0,10500,301.8
Moth,Kharif     ,Punjab,300.0,200,301.8
Rapeseed &Mustard,Rabi       ,Punjab,66000.0,60000,301.8
Rice,Kharif     ,Punjab,2530000.0,8880000,301.8
Sesamum,Kharif     ,Punjab,17300.0,4900,301.8
Sugarcane,Whole Year ,Punjab,153000.0,9110000,301.8
Urad,Kharif     ,Punjab,3900.0,1900,301.8
Wheat,Rabi       ,Punjab,3375000.0,14175000,301.8
Arhar/Tur,Kharif     ,Uttarakhand,1793.0,860,1610.3
Bajra,Kharif     ,Uttarakhand,4.0,5,1610.3
Barley,Rabi       ,Uttarakhand,25664.0,31566,1610.3
Garlic,Whole Year ,Uttarakhand,2180.0,16513,1610.3
Gram,Rabi       ,Uttarakhand,954.0,577,1610.3
Groundnut,Kharif     ,Uttarakhand,1179.0,920,1610.3
Horse-gram,Kharif     ,Uttarakhand,7589.0,3499,1610.3
Linseed,Rabi       ,Uttarakhand,37500.0,16195,1610.3
Maize,Kharif     ,Uttarakhand,28506.0,32127,1610.3
Maize,Rabi       ,Uttarakhand,82.0,127,1610.3
Masoor,Rabi       ,Uttarakhand,14451.0,6437,1610.3
Moong(Green Gram),Kharif     ,Uttarakhand,76.0,22,1610.3
Moong(Green Gram),Rabi       ,Uttarakhand,48.0,12,1610.3
Moong(Green Gram),Summer     ,Uttarakhand,34489.0,19967,1610.3
Onion,Rabi       ,Uttarakhand,8497.0,87690,1610.3
Onion,Summer     ,Uttarakhand,11216.0,125394,1610.3
Onion,Whole Year ,Uttarakhand,1920.0,8839,1610.3
Other  Rabi pulses,Rabi       ,Uttarakhand,64.0,28,1610.3
Other Cereals,Kharif     ,Uttarakhand,8854.0,2494,1610.3
Other Cereals,Rabi       ,Uttarakhand,471.0,474,1610.3
Other Kharif pulses,Kharif     ,Uttarakhand,10844.0,6391,1610.3
Peas & beans (Pulses),Rabi       ,Uttarakhand,3550.0,2636,1610.3
Potato,Kharif     ,Uttarakhand,7741.0,154194,1610.3
Potato,Rabi       ,Uttarakhand,6803.0,143706,1610.3
Ragi,Kharif     ,Uttarakhand,127391.0,129586,1610.3
Rapeseed &Mustard,Rabi       ,Uttarakhand,11423.0,6497,1610.3
Rice,Kharif     ,Uttarakhand,271219.0,511526,1610.3
Rice,Rabi       ,Uttarakhand,4090.0,11649,1610.3
Sannhamp,Whole Year ,Uttarakhand,4007.0,1262,1610.3
Sesamum,Kharif     ,Uttarakhand,2152.0,269,1610.3
Small millets,Kharif     ,Uttarakhand,73179.0,62634,1610.3
Small millets,Rabi       ,Uttarakhand,1.0,1,1610.3
Soyabean,Kharif     ,Uttarakhand,11488.0,7295,1610.3
Sugarcane,Whole Year ,Uttarakhand,122453.0,7362658,1610.3
Sunflower,Kharif     ,Uttarakhand,238.0,182,1610.3
Tobacco,Whole Year ,Uttarakhand,738.0,2858,1610.3
Turmeric,Whole Year ,Uttarakhand,142.0,295,1610.3
Urad,Kharif     ,Uttarakhand,9805.0,3680,1610.3
Urad,Rabi       ,Uttarakhand,801.0,360,1610.3
Wheat,Rabi       ,Uttarakhand,374802.0,721653,1610.3
other oilseeds,Rabi       ,Uttarakhand,587.0,318,1610.3
